,A,B,C,D,E,F
0,0.5416700058463075,0.9143177204972208,0.6871072269307492,2.438539810988355,2.0,-1.5533573791297672
1,1.5104111217862601,0.8926344659850678,0.6159879720917835,-0.21558047928877055,2.0,-0.744058342508615
2,3.4897268998180406,-0.4006953857731853,1.4063993210887862,0.8944459576339715,2.0,0.3269929756059883
3,4.518825094150508,-2.206178608150349,2.1412403856016256,1.5679589487221475,2.0,-0.26609911751535964
4,0.1511180654296471,0.6639793657787388,0.1684464817408311,0.3742295521858222,2.0,1.1309819083965589
5,-1.1635976430267774,1.9949260857897397,-1.2900022411543155,1.6951986412413,2.0,-1.017419335376166
6,-0.295755660122227,0.20295133920468153,-0.24930597084644668,-0.9864296031424333,2.0,-0.4560987512552046
7,2.618548361282093,0.8533506089736884,3.066878641000804,-1.5735946753248813,2.0,-0.325185035347545
8,-1.1597811917021181,1.6496513326247038,-0.7564986780364937,2.6393050822943156,2.0,-1.114094145464101
9,2.469992510985819,-1.3420319676671764,2.591724481022367,1.6945105591107144,2.0,-0.3110922336286765
10,1.3690556444959987,1.0063145273396672,1.5120669265896427,-0.34281743032562284,2.0,1.4185673155316785
11,1.9655971943815387,0.8552463171212495,0.7886532235248687,0.3647174975326024,2.0,-0.26413275706187167
12,2.7262602545467263,1.60586479517357,2.692808805705595,-1.6376795624235514,2.0,-0.5484704985584419
13,3.6422000554425864,-0.03590672220390101,2.6539301820523074,0.5726568306867185,2.0,-0.46235603326588115
14,2.6499328776556044,0.11053487806612805,2.6951493474177,1.463287744002217,2.0,-0.20109710592218966
15,0.7836253697060316,0.4219817346384557,0.5661583752289867,1.3855034382498312,2.0,-0.38164433462301495
16,0.32566805575377467,0.19470267069903935,0.2949150003852872,0.6711902334185997,2.0,0.9974994738516325
17,1.894023620564864,-1.8215611551010147,1.3646405220211348,1.6168952268353007,2.0,-0.2395276461410257
18,4.882468322786203,-0.9938679998017869,3.458154988612349,0.5532440239405791,2.0,0.4852130755563977
19,1.8836638582585667,0.45472114602391067,1.9091334320381237,-0.5144967292300127,2.0,0.24141148582828753
20,2.7541338900293106,-2.7856226128345343,2.4344432502636275,0.3007431152363324,2.0,0.5284069548092701
21,-0.3705603329473603,0.5798036029565667,-0.18870237775653065,1.5387782765677809,2.0,-0.7814657614576129
22,3.3340730228765,0.8833559034548324,1.5293934220147427,-0.263971714340101,2.0,0.25720942325121643
23,1.6476389382572667,0.6693341432823486,1.8700697350470272,-0.6205485068785165,2.0,0.32673513740640325
24,-0.7865748509738335,2.197120624386898,-1.2319015738154695,-0.34938992625880755,2.0,-0.045689418090833156
25,1.43750160951872,1.4713396069301228,2.0743107265175134,2.150961263141115,2.0,-0.12864653697435657
26,2.4070891037322495,1.536290142492125,1.3743326745456814,-0.5987166253199496,2.0,0.469160306201032
27,1.1895273927019956,0.43996465281930475,1.216500262985014,0.4519063700480336,2.0,0.5933405342194692
28,-0.5827151266137693,0.43174451050383,-0.5290833913566293,-1.1294072316252088,2.0,0.25210647268040853
29,1.7537250109679063,-0.06944968851229016,0.7520161310341346,0.7235133608731851,2.0,0.02119400315699216
30,2.3048236905628774,0.04235707522383581,0.3208036766818828,1.149755911355665,2.0,-0.22243424489246144
31,4.851393684357047,-1.6338663382689842,2.484947242433694,1.8478255808406476,2.0,-0.9486278832370296
32,1.0270234529311577,0.2447445367220037,0.942291737680308,2.5781797599846406,2.0,-1.4325605380471917
33,0.7185829946110226,0.1469790495496282,0.6666044129358092,0.342167646935882,2.0,1.154888422872049
34,0.5581159690672256,1.1570103819025257,0.664910871410866,-0.601271648164879,2.0,0.44304980676233957
35,2.447939028282255,-1.2670686764455261,2.0955611594808627,0.11133662649467982,2.0,1.682481154756418
36,1.8877942000880246,-0.09655079669133759,0.953503121641742,-0.24523462023096787,2.0,0.5974255899847255
37,1.0379450342087448,0.5661257700455008,-0.10277808525516408,-2.022803792523101,2.0,-1.7087725127196114
38,3.7321550734592184,0.990585513448119,3.8710335376045832,-0.4457211254441258,2.0,1.3317486133484688
39,-0.3417699431352812,0.865060911213241,-1.1991757209074012,3.0850209651848854,2.0,-2.213742562068262
40,2.8090458785228902,-1.7987396037339116,2.2423389045268673,0.42621936414851697,2.0,-0.2903989282464725
41,-1.421741550659482,3.504239429606507,-1.4684509591937536,1.2738147567699774,2.0,0.2970793563756378
42,1.5084525544146412,-1.2822182458391151,1.199835568228882,1.5014776274607977,2.0,0.07464147768253816
43,-0.09560006743212089,0.8688033112280079,-0.09990386751373981,-0.5113557813319846,2.0,0.12553575982253096
