,A,B,C,D,E,F
0,-2.0,0.6791629443991587,0.33683755304856855,-1.971240952377788,-1.7706344076802918,-1.045469034781068
1,-2.0,1.1328357208907733,0.5869419223386791,-1.9133311781091868,-1.8629184487324497,-0.8238600931290689
2,-2.0,0.7487079242401578,0.568169220540267,1.8063679304877218,1.7693129582093006,-0.7485447235672057
3,-2.0,0.0639591375222417,0.5560547399754454,2.484715584266845,0.8136195883765054,-1.1098777902252102
4,-2.0,0.7938634272207195,1.385878123462519,2.101895804459481,-0.6517214802115855,-0.42067259835063964
5,-2.0,-0.5808806638426294,3.8674252603852417,-0.8662078863045509,-4.661345240456415,-0.2781552176416522
6,-2.0,0.4711236504344488,0.6314895217700331,-2.519234519632744,-2.659820082113361,-2.116233970653216
7,-2.0,-0.0857042941548119,0.9689128619187984,1.4632457194512174,-0.17234894875398854,-0.35382512663009424
8,-2.0,1.7915038622990638,1.1164664774565385,-2.5924422051621345,-1.7441596395702226,-1.6501057169525357
9,-2.0,-1.0081891918800894,2.0553630440011252,0.15704500643703917,-1.8444647669324132,0.1518626572141637
10,-2.0,0.02412069031908909,0.30874422539521396,-0.6441801959665358,-2.023998593537441,-0.20851574776659731
11,-2.0,0.24391202403267703,0.3931986317733426,-0.45673240523923864,0.11155263537834914,0.7493784434194126
12,-2.0,-0.2053277794749644,1.111439806820083,-3.5145654658673835,-2.67233599288417,-1.6276132985962097
13,-2.0,-0.27628072138050697,1.560882024449319,-0.749866038447194,-1.4040379737956645,-0.14209151139092735
14,-2.0,0.3105924926665,2.81554420448002,0.22068098486238652,-4.6684305035081985,0.26444941653997633
15,-2.0,-2.780654329283204,2.139692241405774,0.41226266089790076,3.1738784052741926,0.33936129998814313
16,-2.0,-4.028064238629282,2.6333470498265377,-0.9320091553009738,-2.1802726661948015,0.7845149005366384
17,-2.0,-0.34961317332181396,1.1985901883468355,-0.7524628932638958,-1.5382515249929427,0.09803035961138129
18,-2.0,0.09126539401082367,2.074111243402361,-0.7255677755286066,-1.6233849629523192,-0.23903583672183315
19,-2.0,1.3674785692835614,-0.907581148531178,0.8137095060198973,-0.7023907306173238,0.05479194277046595
20,-2.0,-0.4752762693781938,1.962597098442239,-2.302587148909492,-1.5122868690280853,-0.7345988067583736
21,-2.0,-0.7697569659278194,0.7936247048352273,-0.0035130299419129374,-2.143341027542483,0.9892441344327045
22,-2.0,0.5670324098019914,0.7940308641305238,-1.1901386849458315,-0.5415968859470277,0.247539071336841
23,-2.0,0.42872920817496507,2.3240037970615908,-1.203927283167206,-0.4708614019492239,0.5201431916774031
24,-2.0,0.26586507489110955,0.4397806852700561,1.8342232894253696,2.0019846649589077,-1.180960917864652
25,-2.0,3.7227297822375456,4.365719614354008,-0.3708818192721963,-4.519619307865342,0.5540414843674647
26,-2.0,-2.0947950959791757,1.501633684495232,-1.4989481203383124,-1.2257043885729597,-0.45309909752494476
27,-2.0,0.26187466028309003,1.6172161062666217,-0.3886576307897964,-0.13921550685219475,-0.18563944236330732
28,-2.0,0.10536787543767334,0.3495423772413424,0.9362288077617823,0.0943738842853532,-0.0945390730283645
29,-2.0,1.0781686027279649,-1.2846238344064207,-0.05168758140328622,2.3392694184295775,1.1240668702239907
30,-2.0,0.15436845303946273,0.46094147204111424,0.7469845588953442,-1.6506077225446403,0.028829136097953456
31,-2.0,0.3612572700624118,1.2533613900277356,0.26086097815276865,-1.8793517555774748,0.31710398683804286
32,-2.0,0.7363183897025647,-0.025169921882560065,-2.478469789856231,-1.5553876355778151,-1.6296649666031238
33,-2.0,0.6782693597212073,1.8463821159642357,1.5814706792846658,-3.2832684527199394,-1.0392349226000361
34,-2.0,0.002186452971594921,0.7342630610632407,2.90714773932935,1.3656439841905148,-1.5471615317874137
35,-2.0,-2.612585155747153,1.7179303258954226,-2.189401853455382,-2.651550037780676,-0.77515831694888
36,-2.0,-1.7174872133933585,1.9142354407906905,-1.323088574535996,-2.2597175274475285,0.6954081314035879
37,-2.0,3.042158368995558,-2.2550334813588147,-1.711294477533995,3.8921307069480635,-0.6346797640403956
38,-2.0,0.6335197933744112,2.65709246733062,-0.6163774010924752,-4.024020925060718,-0.05284937719088367
39,-2.0,-1.1673098949960425,2.1638965288582854,-1.347943678941792,-2.9798385360911968,-0.9076839850149467
40,-2.0,0.9945097736714025,-0.0058481303058754985,-3.668862474340756,-1.2003648692436304,-1.8094824568157277
41,-2.0,0.7989306768849214,-0.3422850587416575,-0.2857420728625541,1.948934755977768,1.5371194436798943
42,-2.0,1.9672125944249106,2.8686425532834345,-0.38092558271949795,-3.847890167421121,0.061182011509292256
43,-2.0,-1.5172257840575238,2.6927656339878423,0.7858628722413987,-3.1397993845111607,0.11927684208837452
44,-2.0,0.6010467144651193,0.5360094184600531,1.5762637258674528,1.2133507628819258,-0.009092134877258195
45,-2.0,0.026349090605932324,1.8874252495650488,-1.01880281872648,-0.9859887459026301,0.06579535511295004
46,-2.0,-0.056935015552828316,0.524995636293448,0.6448087418956733,1.0681917573001067,-0.09824359626772439
47,-2.0,0.9406045260256759,0.4292657663103241,1.4519893616343038,-2.22077526723521,0.12533571341298144
48,-2.0,0.20038182046801423,-0.37683708366165813,-2.15772962108278,-1.5458010194893503,-1.2950487493340617
49,-2.0,-0.21250833547081294,1.355334046033122,-0.8092379682927893,0.0618974094261564,-0.7421609223158417
