,A,B,C,D,E,F
0,1.6281586049388017,0.38198052674506305,0.5848671250769781,2.0,3.4677904665692427,-0.31078346881152746
1,2.45593512960023,0.2983189189931918,0.5239009455728276,2.0,-1.7456402963799216,-1.074873897595899
2,4.874452687019914,-1.9121226270805252,2.3467974660345403,2.0,0.5509393936058715,-0.9873677368972062
3,3.0948636118229844,1.0202784781867216,1.643707830311632,2.0,-1.6356039209270594,-1.3242116531318826
4,1.314829798429183,0.6768848961404323,-0.10611933780542282,2.0,-1.209945561228902,-0.8794624661984811
5,-0.4178093979879599,0.3509658365924933,-0.3542827921384508,2.0,1.8321714820159483,-0.9158101254432766
6,2.286436696051795,-0.05272878286075322,1.2936017711879706,2.0,-3.014711145466218,-0.4410282412017765
7,2.156243596697896,0.9709381267915025,0.14237848727417413,2.0,-0.4015391816843001,-1.3171663919274623
8,-0.4329571958459002,1.7145913908123833,-1.2835196810478315,2.0,0.4276405546940648,-1.6385822845882252
9,3.0642364031945304,0.5049255059748579,1.9157667736723771,2.0,-1.796829608153441,-0.3808128098452718
10,3.0758492037365635,-1.2239378477962375,2.0979396191405533,2.0,-1.9055223805529014,-1.1520328413596608
11,-0.5587058837838201,0.1877176135353567,-0.553730789655575,2.0,2.5015337297172566,-0.17137732053842597
12,1.7452188641684456,0.739616333948495,1.96985961997861,2.0,-1.5898335964694517,-0.4018798547908539
13,3.758917883125147,3.1318777815314465,3.413051223738363,2.0,-2.4710404837483364,-0.9414941444081877
14,-0.9853054112343427,0.36850532770408573,-0.926748029944032,2.0,0.8794556775111224,-0.47224310219873467
15,3.142875723494898,0.36315130981686994,1.1604307391437751,2.0,-0.07927932836114637,-1.124201889975546
16,1.754287310542669,-0.884668313171563,1.5622195456934507,2.0,0.22727224925575573,-1.5499131761335498
17,0.23045687440468196,0.4721433286283944,0.19866777868550067,2.0,1.350708816702543,-0.4488249907746349
18,0.6529309332396708,0.17775285600748592,0.672073835879219,2.0,-0.07496017390105869,-1.3767736057357598
19,1.3880407197590068,0.3771892938614898,1.5362604945360578,2.0,-3.018777160519869,-1.3504360024639028
20,0.9662577560564715,0.6164998953995773,0.09659278656483339,2.0,1.0455454616989837,-0.22332114864131986
21,0.7739398492186473,0.538598719417122,0.7327432169705146,2.0,-0.6025767058782908,-0.9264353608066715
22,2.762450353838323,0.38601684577575535,1.8106260595058126,2.0,-1.8929137329400354,-0.9738893437950726
23,2.6982382719312747,2.413771387669451,2.5248208979519524,2.0,-0.522896708033505,-0.21085258047963434
24,0.21541650687593372,0.940775632777889,-0.8335101736384836,2.0,0.7657917157848512,-0.6883845938863818
25,3.6882653361247764,1.1525620892247377,1.132139138719911,2.0,-0.7049772644922159,-1.0369137365666814
26,0.4611524498968063,1.2494402596212861,0.6229288502994471,2.0,-0.5396790459665515,-0.7605613149702799
27,4.108270651170405,-2.0146720406199043,2.169521157651953,2.0,-1.6187893931846273,-0.6020942777806424
28,2.3875982366320088,0.300669971309072,1.3968501415768384,2.0,-0.4383250405877731,-0.07474126410419141
