,A,B,C,D,E,F
0,1.7843063187813972,0.5776154562759019,0.5537723145598562,0.2246898200134108,-0.8765232716751501,-2.0
1,-0.4330035903480055,0.8306262964590938,-0.22161993608096786,-1.5281884810508255,-0.22568422373925695,-2.0
2,3.951423551484695,-3.3615866358336697,2.3002852013691495,2.3634794035187925,-4.341597053738075,-2.0
3,2.199124670876828,0.1995818696665007,0.205986341763301,-2.554361295310992,-1.9674302154805894,-2.0
4,4.890934560366254,0.3672529532800449,2.964522993105453,-0.8158318379753575,-2.7580426458366634,-2.0
5,2.2439872192416335,-2.47879863205232,1.3853658570426761,-1.0024689511268141,-0.7769448662474508,-2.0
6,1.2587716206990254,1.7049153322471886,1.1128104867126964,-3.2399449564339733,-1.580428280287276,-2.0
7,4.373810677195521,3.0589835567269383,4.362886564522055,-1.3474372530886507,-6.873534298483315,-2.0
8,0.8543687192282867,0.7447081878668891,0.025607951640164828,-3.5198920803200204,-1.280070668863977,-2.0
9,2.1746783521230952,0.4089319873969636,0.2109590525694276,1.1601257450910525,1.4220024063135113,-2.0
10,-0.4919775819576915,1.5612878408557553,-1.8010522941502964,0.8168323094772967,2.2382512551108262,-2.0
11,0.9792159168956172,0.742020431178568,1.3496450037346859,-1.1679194469026215,-3.1573220705428975,-2.0
12,2.162763354935433,-1.5177990371554846,1.7020862624295687,1.6738902639191275,-3.6738988922745093,-2.0
13,1.5447571866342875,0.9089747254455864,0.10456927703954899,0.6383604075527449,1.3868157283478006,-2.0
14,1.1226386189172612,-0.06266421710560621,0.13520170656578634,0.08810132354242525,0.2650399114986511,-2.0
15,3.2857172782757735,0.393609011980728,2.0391275779914766,0.17745605798788644,-0.3191864991002553,-2.0
16,1.8430813953547864,-0.08934288492648679,0.8491809630398222,-1.8482205695454064,-0.4141374074668057,-2.0
17,4.29156729840559,0.4983036469641625,3.3511426965721873,0.9771588871107539,-4.426630176575533,-2.0
18,4.315959875148848,1.6244257805520301,1.6518073481242976,-0.7020317248566006,0.6621490598529696,-2.0
19,2.0244297802315585,-0.02976650757394006,2.0432738629466876,0.657001140794978,-3.3551802372671187,-2.0
20,1.912817116781005,0.641645671001885,1.9569051643475048,-0.7475699587913726,-1.653889019883977,-2.0
21,3.2094127299281383,-1.252951875069164,2.5259172217833203,-0.5551836698358611,-0.4454591769662639,-2.0
22,1.754646586830169,0.7674489955438584,0.8397032005067069,0.9160560144491774,-4.22760712394596,-2.0
23,1.1141693320031851,-2.2726670480795215,1.628827924098536,0.6541905558461313,-1.2597997513621548,-2.0
24,1.8528673892857344,0.5579369786442084,1.6982979659830004,0.7202034109963029,-2.133218190078593,-2.0
25,-0.7209057565962189,1.345501519585368,-0.33637524208922964,0.21986796811355083,0.4426066558901893,-2.0
26,2.4592589871675345,1.4929607110232923,1.8424063941011033,-3.219901508934008,-1.8472571242018665,-2.0
27,4.150063162141908,-3.916349292878684,4.669353066451756,-0.16876321283928358,-3.965433327868916,-2.0
28,1.517353581710062,0.47537071368766737,-0.5292734891909636,0.19946964022381009,1.5705618085326956,-2.0
29,-3.2455816264426924,4.865794808259763,-1.8693143693965402,3.0060763399988017,1.7612529044668492,-2.0
30,1.7469435134557687,1.893094167488238,1.47838647230573,-2.1429176677833306,-0.4383193652127213,-2.0
31,2.3541739020044594,-1.4655430944328243,2.088409746002169,0.9545857287176995,-2.4288286169350357,-2.0
32,-1.1717227026927475,1.583891568454142,-0.9437451888092658,2.5243036235074348,1.2950528523428044,-2.0
33,1.4713753572260264,1.9796336409985194,-0.52010817345522,0.7634351890868276,1.373499252812712,-2.0
34,0.13870912568392926,0.27203545170138344,0.12180689385511068,0.6768716928867551,1.2510980695173404,-2.0
35,0.8054195683238624,0.15759392480579057,-0.16109151327232607,-0.42605000343598587,-1.1481909017843093,-2.0
36,-1.2125496012500259,3.6577096104489883,-1.986055080976925,0.8174095428530345,2.7401158914929002,-2.0
37,1.7155945005000472,-2.6415399278499354,2.786954994605878,0.36554038839133174,-0.05618895459356654,-2.0
38,0.2702769020086827,0.6473498791616572,0.23066534605218303,-0.5434695043857571,-1.3297189709869017,-2.0
39,1.5323826145703376,0.6624289505992943,1.5675980410497363,-1.8681474419058333,-0.4058202096677679,-2.0
40,2.1847835658257826,0.6894522342154445,1.3294422743932741,-0.9406098919042043,-2.987696868661309,-2.0
41,2.1567784544363935,0.16110095359942334,2.1370369324460103,0.021104340783224873,-1.9036897626508071,-2.0
42,-1.1580292145145947,1.2640827440299633,-1.4245777117360658,0.2096401540988443,2.3143069372863625,-2.0
43,-4.362010851973024,4.59937830506078,-1.6294082505103158,1.1313061907533233,0.1864251640436143,-2.0
44,2.6763685105862773,1.5599862983981703,0.9026639681011093,0.719763017842781,-3.9346335508932517,-2.0
45,0.4465068103034132,1.3671900186762487,-0.6001849215385624,-1.7852154900387436,-0.8631967137171503,-2.0
46,1.70914355227536,-1.676554901809056,1.4149100143675173,-0.5721423345040357,-1.3201939589731144,-2.0
47,0.14100547715430678,1.0504462262898686,-0.18637821586167114,-1.5030269136677155,-0.46223827697815256,-2.0
48,1.1887129224420256,0.6308670284652917,0.34381121851951657,-1.6170372593366489,-1.940508325849026,-2.0
49,3.0054132748553455,0.4582379234024014,0.967526552061071,0.7728305127218568,-0.961462440486015,-2.0
50,-0.3728793763309828,1.2086418504948928,-0.522085514171895,3.0696449337931275,1.1076874871408855,-2.0
51,1.4764271088090628,0.2570937228634198,0.3916363738667952,-0.5865535837394094,-0.17842591699389446,-2.0
52,2.5900799264324545,-1.6395505892279445,2.7542502080703484,-1.094740575490524,-1.5024005492931265,-2.0
53,2.548773778772426,-0.747601417364375,2.6123586143772366,0.15553225969220863,-1.584713612073186,-2.0
54,5.3629902268522525,-0.7291308849404963,3.3984473440759206,1.249634222623067,-4.898349134282001,-2.0
55,2.5917817603508975,0.50717331793509,1.8632765244843084,-0.2313570688831933,-2.3281783728401937,-2.0
