,A,B,C,D,E,F
0,2.301299174729434,-1.6081403029007686,1.4775446008583255,0.3674271440657756,-0.9146154498894681,0.257636139191477
1,1.8732373879459576,0.5970192304016686,1.7839665795704356,0.6961180517764995,-2.7777632271052144,0.1713317988198757
2,2.9486100312384793,0.9141575722415466,2.787054979653707,-0.22689777043572867,-0.38538724479660136,-0.2151490631513686
3,1.0692472180929513,0.8178909440280755,-0.07867508455399097,-3.247176278075889,-2.1497939050782073,-1.6627925114747386
4,3.0787317844234914,1.661957155098058,1.804618702522854,-3.6199895556281425,-0.6971464260540596,-1.9221624434629137
5,3.3476215960275004,0.0975296958130013,2.3901565452994014,-3.538839723382577,-1.2059125333338345,-2.0050522465238894
6,0.13196297702043183,0.7363622851258511,-0.004578441208315631,1.2627170373443675,0.6504398184125423,-0.26175948703839286
7,3.0253606465324556,2.331072700535839,2.399331789380288,-0.6883724708714212,-4.110010020009678,0.47493361256991284
8,4.52409262706793,-0.2938478270488113,2.5277824972594862,0.031958423555151994,-3.367020136005581,0.48942466602610013
9,3.293601708800222,1.2093348806692714,0.891226626193532,-0.43578093806043516,0.35588868939516516,-0.00035307776158477466
10,2.1416612042091048,0.4350066735068961,0.1887782007830774,-1.2676331166734596,-1.1197310688602604,0.2748048673130517
11,0.7949162523784901,0.5684182282509329,0.6370458082560394,-1.9406245106783633,-2.615075067887012,-0.6348657467053089
12,1.414518435399093,-2.863746738951577,1.8464115206432694,-0.7802207704849927,-2.421928704503559,0.691174276632549
13,1.7163383016829552,-0.22801750682193977,1.7829389670710967,-3.300141440560097,-1.1982696226146183,-1.4190699316692506
14,5.009429901661615,-5.633388519001388,3.601410585770615,2.104295041553882,-3.9972156872904585,-1.3945191287760703
15,2.851040327715192,-0.23369714232496053,1.8645410092156598,-1.2374631900664586,-1.2672459432851102,-0.1201320301164388
16,-1.2033647546451105,0.446301433507701,-1.1555658983611279,0.35152989972067195,2.298540115007404,-0.6226110593279068
17,1.2012387918969245,0.6200788983660017,0.1764604093132115,-0.38864397528857275,0.1052900066623011,0.08583964799520893
18,2.8942275296648043,0.535201517281942,0.8620374776512582,-2.681734196274141,-1.2130299126540052,-1.9701694260209417
19,1.5115941165943598,0.13120775290413744,1.5006837219641929,-2.927760076542514,-0.3024253238549406,-1.4223031191286464
20,1.063322687796394,2.6539379479111536,-0.8215419761626488,0.8024491139528848,0.8714662925415632,1.0911801091785978
21,1.8562208861675993,1.486720368791417,0.9271823550469731,-2.0305438711256363,-0.2016180694531572,-1.6749267252249593
22,2.5456627459953958,0.09059970648552174,0.5251966348366774,-0.07294577332656027,-2.1389931440274847,0.0026148022445590113
23,0.3047863081758028,1.013162842710869,0.39008740616940585,-2.668694934202928,-0.8310135592261558,-1.429985241618394
24,3.7034237601820887,-2.3505735964270347,3.237287512363682,-1.0949026024306776,-1.7825512917047204,0.1367759473669155
25,3.752794833145328,-2.2251262980439193,2.7958332623080207,1.6188421098113466,-3.9233319829094184,-0.5109308552449068
26,1.4687088469958882,-3.5499845623830892,3.4398995982124885,1.4159519173067843,-4.012974744491234,-0.765090257527745
27,0.7524624393212478,0.9305656795115649,0.6010734628818477,-1.5893333642874188,-0.4594768957240977,-1.5225655013276134
28,3.5858751735753884,-3.72699782376927,2.585337301659462,-0.8114285564449599,-1.8174136460126005,-0.11723554508685463
29,6.563429731395177,-7.010578851028986,4.2647092146383985,0.11916173922767531,-3.521229240335217,1.0121237453175396
30,2.065745597909332,1.7832414982584235,2.5481350409646715,-1.6678425279325886,-3.314034836047893,-0.8530768545059889
31,1.767011581251922,1.3412198799790946,1.0427023003767149,-0.6274153669811031,0.7258585469333156,0.7051182197506412
32,1.3005171068342536,1.9862082724384895,2.0035279908294674,-1.3806583417521485,-3.297165135932908,-0.4942882592444131
33,0.8194584815235518,0.1138872710988077,0.828432780864675,1.424545162428536,-0.32843182095592494,-0.6333574488992445
34,2.476029338444396,-1.2814180289663915,1.694925914818089,-1.0688976269684198,-2.9524012414728955,-0.542199136220743
35,-1.7803329531004874,1.1271195631436934,-0.9057233588795779,0.9328334367924126,2.103098731822117,0.1819193621955592
36,1.8162239035798018,-0.03918536628734093,1.810281689009364,-0.36369024375283876,0.974995921420049,0.33035648589634625
37,0.5462368315244388,-0.022853708247872806,0.5494784517495803,0.3806165103218608,1.2531559518433668,0.5765152427506695
38,1.6391673042022528,1.0760730323493972,-0.33166007971964384,-1.0453694571760301,-2.2758681097482016,-0.5628610461046071
39,4.449256005942927,-0.22482832163551014,4.397025660116041,1.1662798302585178,-4.970882152922256,-0.25985660242071357
40,1.5864313392504874,-0.0015576568033014437,1.587024296333925,-0.00450662264739965,0.19066996867775,0.08296686745695647
41,-0.3282939144710447,0.37035238414244565,-0.2877035324523476,0.3403790317103488,-0.495236406426946,0.4394576402424625
42,3.3048840525439402,-2.6536733074966,2.513662027255946,-0.7432602783546005,-4.844518872429993,1.1543032092930217
43,2.0054310830965556,-0.55933832517927,1.812667530714498,0.4343527916925338,-2.691537560554294,0.4515191341626382
44,0.28613962069111964,0.3524974977918458,0.3328178014700366,1.9008400062267645,1.5703628295448313,-0.4006825921441584
45,3.5757029955377853,-5.946915734745666,4.017952012449358,-0.7729727655755874,-4.58222597294533,0.5888032532349241
46,0.9790580075675348,0.7232683451355663,-0.24095044395835874,-1.123817735343822,0.2384630952737013,0.8082321247485063
47,0.6072728837393447,1.4146344800203439,0.7899113441335794,-1.5016606703301822,-2.9118149012809353,-0.006658044152113421
48,3.386157650858163,-0.22923460574486898,2.351657964068779,0.8620518425740089,-3.1471040180039402,0.28905403723898515
49,1.5486226699427803,0.5215988659346431,1.4036117025236439,0.24049313765306812,-3.8077229611132926,0.6879204075687971
50,4.16242253143961,0.7983877372430401,2.2244943709694556,2.3135597822021,-4.6292387579707786,-1.167854151006344
51,1.424644018339035,1.2106812524734054,-0.1958974316070352,-0.11970102579098602,0.5507483278038097,0.6251459842664817
52,1.3761883557321661,0.4105900510859394,0.40362361045038175,1.9796998867844535,1.0813423646476683,-0.7875236656071046
53,3.8294099178612013,0.27965106675939894,2.7670740718384312,1.9369962089018489,-5.190438300696551,-0.3421371566271568
54,1.0677925625966675,1.333396994356155,1.234426794101286,-2.048382257318943,-2.5583201418862895,-0.42979031904072007
55,3.2076403730142395,-0.6740097601378464,3.0376773102958268,-1.029280861714616,-1.5971463854703098,-0.3555316085621433
56,2.8700935347381633,1.029529839525588,1.6109322419791625,-1.168329942279623,-0.9075285513972776,-0.030361288563946376
57,0.7401555849587677,0.8206736096141247,0.36903442059373504,-0.3614766597101531,-0.8650148742062345,-0.2267572012955108
58,2.129316648705854,2.0760929369524725,2.057151112280433,-2.759987804333673,-2.6993360579387433,-1.4282974386201195
59,3.913398152328833,-0.623675535478359,2.9478255354669245,-0.8430530697350767,-1.9797372434981237,0.5828072937809606
60,1.5992666674066949,-3.140974608358465,2.2568379489230863,-1.2046411691224554,-2.825078646508566,0.22132165066111276
61,-0.6709248371734787,0.6533795034838018,0.07569095545271831,-2.1453532966722313,-1.222688982935841,-1.227254148903368
62,2.679607407547959,-0.5163545278720263,2.564079210363804,0.8161312574682598,-5.435075397348731,0.4037605489070592
63,3.913746720192806,-3.0359957893258227,2.655657038674498,-0.6812591959249186,-3.2016260068322357,0.9560982815830723
64,4.581509037472289,-0.7572755609404958,3.474712186333736,0.6306623306384235,-3.269492543899338,0.35288386174362707
65,2.920926005225442,-0.7760550079113193,2.8482185637932065,-0.5037917480346683,-3.6649597231822924,0.6052933421934164
66,1.7917010561923858,0.6190025744065427,0.6070695641804715,-0.11624023024950669,-3.234078007151382,0.8130273242634374
67,3.8321255757781474,-7.634578431422531,4.253590888056552,-2.0184712166812213,-2.111121486054632,-1.2156217170628782
68,1.6603245816578822,-0.045001199418092885,1.6619795414282321,0.6668303296473974,-1.4248740876736887,0.004389898301397799
69,1.112881149402337,0.3337497967565697,1.2739688794790616,-0.268773212609956,-0.805404529350362,0.9565313227899319
70,3.6181150900745633,0.9979604753157156,2.190428909014057,-0.43426873654789555,-5.460848299879112,0.4597020716001669
71,1.9785667591155438,0.9881318439752784,1.3709525975780248,-1.8140598530959569,-1.3434289134238802,-1.307132419213675
72,-3.3760191668626787,6.457566327712215,-3.2769365015256637,2.223744577268355,2.227987525124283,-0.8975183281189334
73,1.166246893433066,1.1920316321246025,1.184393662301212,-0.3581577787786627,-3.8482426819779434,0.6170237870448144
74,0.02500136059643268,0.4324236223913864,0.24886026683892704,-1.1739134470901003,-0.6791604320056658,-0.03045695289163619
75,3.382859707596624,-0.9704022322720891,2.2341391679760667,1.184725013183773,-4.316330983894408,-0.4748999933157471
76,0.1488017688672009,0.4655181067746871,0.3569618254329414,4.874186111788299,0.9800067637159009,0.10899893770358055
77,-1.1792509355044098,1.1866983512454752,-1.1328599330038296,0.18136117594092194,1.2638153148403797,0.16397324823388093
